Predictions,smiles,drugbank_id
0.9033598,[H]N1C(=O)\\C(C2=C1C=CC(Br)=C2)=C1/N([H])C2=CC=CC=C2C1=O,DB07493
0.0054712747,[H][C@]12CC[C@]([H])(C[C@]([H])(C1)OC1C3=CC=CC=C3CCC3=C1C=CC=C3)[N+]2(C)C,DB07494
0.04549366,CCNC(=O)C1=NNC(=C1C1=CC=C(OC)C=C1)C1=CC(Cl)=C(O)C=C1O,DB07495
0.9428555,O=C(NC1=CC=CC=C1)NC1=CC=CC=C1,DB07496
0.009929999,[H]N1C(=O)N([H])[C@]2([H])[C@H](CCCCC=O)SC[C@]12[H],DB07497
0.14321326,OC(=O)CCCC1=NC(=NO1)C1=CC(=CC=C1)[N+]([O-])=O,DB07498
0.029401025,NC(N)=NCCCCNC(=O)C1=CSC(=N1)C1=CSC=N1,DB07499
0.99530315,[H]N(C1=CC=C(OC[C@@H](O)CN(C)C)C=C1)C1=NC=C(Br)C(=N1)N([H])C1=CC=CC=C1,DB07501
0.41681355,OC1=CC2=C(C=C1)C(=NO2)C1=CC(Br)=C(O)C=C1O,DB07502
0.018512497,FC1(F)OC2=C(O1)C=C(\\C=C1/SC(=O)NC1=O)C=C2,DB07503
0.99530315,[H]N(C1=CC=C(OC[C@H](O)CN(C)C)C=C1)C1=NC=C(Br)C(=N1)N([H])C1=CC=CC=C1,DB07504
0.0050630695,[H][C@]1(COCC2=CC=CC=C2)CNC[C@]1([H])CN(CC(C)C)S(=O)(=O)C1=CC=CC=C1,DB07505
0.84112513,[H][C@](CC(O)=O)(CC1=CC=CC=C1)C(O)=O,DB07506
0.85404706,CC1=C2C(=O)N(C(=O)C2=CC=C1)C1=CC(=CC=C1O)C1=CC=CC=C1,DB07507
0.032096017,CN1C(CC2=CC=C(C=C2)C(N)=N)=NC2=C1C=CC(NS(=O)(=O)C1=CC=CC=C1)=C2,DB07508
0.51265764,CCCCCCCCC1=CC=C2C=C3C=CC(CCCCC(O)=O)=[N+]3[B-](F)(F)N12,DB07509
0.9404675,OC(=O)C(\\O)=C(\\F)/C=C/C(=O)C1=CC=C(F)C=C1,DB07510
0.27077958,CC1=C2C(=O)N(C(=O)C2=CC=C1)C1=CC=C(C=C1)C#N,DB07511
0.66866785,ClC1=CC=CC(COC2=CC=C3C(OC(=O)C=C3C=O)=C2)=C1,DB07512
0.010237507,CNCC1=CC(=O)OC2=C1C=CC(OCC1=CC=CC(Cl)=C1)=C2,DB07513
0.893039,CC1=C(C(=O)N(C=C1)C1=CC=C2C(NCC2(C)C)=C1)C1=CC2=CN=C(N)N=C2C=C1,DB07514
0.0060207187,CC1N[C@@H](N)CCC1CNCCN1C(O)C(NCC(F)(F)C2=CC=CC=N2)=NC=C1Cl,DB07515
0.92139465,OC(=O)C(\\O)=C(\\Cl)/C=C/C(=O)C1=CC=CC=C1,DB07516
0.024721494,CCCC1=C(C)C(C(O)=O)=C(CCC(O)=O)O1,DB07517
0.008063925,[H][C@@](CC)(CCCC)COS(O)(=O)=O,DB07518
0.005077047,COC1=CC(=CC=C1)C1=CC(CC[C@]2(C)CC(=O)N(C)C(N)=N2)=CC=C1,DB07519
0.0061154906,[H][C@@](CS(=O)(=O)N1CCOCC1)(N[C@@]([H])(C1=CC=C(F)C=C1)C(F)(F)F)C(=O)NC1(CN)CC1,DB07520
0.0035246995,[H][C@]1(CC\\N=C2/NC[C@]([H])(Cl)N(CCNCC3=CSC4=CC=C(Cl)C=C34)C2O)CCCCN1,DB07521
0.006447574,[H][C@](N)(CC1=CC=CC=C1)[C@]([H])(O)CNS(=O)(=O)C1=CC=C2C=CC=CC2=C1,DB07522
0.70691997,N(C1=CNC2=NC=CC=C12)C1=CC=CC=C1,DB07524
0.3334694,COC1=CC=CC(CC2=CNC3=C2C=CC=N3)=C1,DB07525
0.005821811,CN(C)C1=C2C=CC=C(C2=CC=C1)S(=O)(=O)NCCCCNC(=O)CCS,DB07526
0.0056439633,[H][C@](N)(CC1=CC=CC=C1)[C@]([H])(O)CNS(=O)(=O)C1=C(C)C=C(OC)C(C)=C1C,DB07527
0.98532176,CC1=C(C2=CC3=C(C=C2)N=C(N)N=C3)C(=O)N(C=C1)C1=CC(=CC=C1)C(F)(F)F,DB07528
0.19583917,N=C1NC(=O)\\C(S1)=C/C1=CC=CC=N1,DB07529
0.0101670325,[H][C@]1(CC[C@](C)(CCC#CC(O)(C(F)(F)F)C(F)(F)F)C1(C)C)\\C=C\\C=C1C[C@](O)([H])C[C@@](O)([H])C1,DB07530
0.011979049,NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(O1)\\C=C1/SC(=O)NC1=O,DB07531
0.009453545,[H][C@@](CCO)(NC(=O)CCCCC)C(O)=O,DB07532
0.0073541063,CNS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(O1)\\C=C1/SC(=N)NC1=O,DB07533
0.008605709,NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(O1)\\C=C1/SC(=N)NC1=O,DB07534
0.27494213,NC1=NC(CCC2=CC3=C(C=CN3)C=C2)=CC(=O)N1,DB07535
0.009332549,[H][C@](C)(O)[C@]([H])(NC(=O)C1=CC=C(C=C1)C#CC1=CC=C(CN2CCOCC2)C=C1)C(=O)NO,DB07536
0.14793034,CC1=CC=C(C=C1C(=O)NC1=CN=C(N)C=C1)C(=O)NCCC1CCCC1,DB07537
0.0071022026,NS(=O)(=O)C1=CC=C(C=C1C(F)(F)F)C1=CC=C(O1)\\C=C1/SC(=N)NC1=O,DB07538
0.050334338,OC(=O)C1=CC=C(C=C1)C1=CC=C(O1)\\C=C1/SC(=N)NC1=O,DB07539
0.0084386375,C\\C(C1=CC=C(O1)C1=CC=C(C=C1)S(N)(=O)=O)=C1\\SC(=N)NC1=O,DB07540
0.0672893,OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=C(C=C1)C(O)=O,DB07541
0.0043856855,[H]N([H])[C@@H](CC1CCCCC1)[C@@H](O)C[C@@H](CC(C)C)C(O)=O,DB07542
0.031235304,CC(C)NC[C@H](O)COC1=CC=CC2=C1C1=CC=CC=C1N2,DB07543
0.0045884093,FC(F)(F)C1=CC=CC=C1S(=O)(=O)NNC(=O)C1=CC2=CC(Cl)=CC=C2O1,DB07544
0.3914547,CC(C)NC1=CC2=C(C=NN2C2=NC(=CN=C2)N2C=CC(CC(O)=O)=C2)C=C1,DB07546
0.069854125,CC1=CC=CC=C1S(=O)(=O)NC1=C(SC(=C1)C1=CC=C(C=C1)C#N)C(O)=O,DB07547
0.021528704,[H]N(CC1=C(F)C=CC=N1)C(=O)CN1C(C)=CN=C(N([H])CC(F)(F)C2=CC=CC=N2)C1=O,DB07548
0.008072359,CC1=C[NH+]=C(NCC(F)(F)C2=[NH+]C=CC=C2)C(=O)N1CC(=O)NCC1=C(F)C(C)=CC=N1,DB07549
0.008168702,[O-][N+]1=CC=CC=C1C(F)(F)CNC1=NC=C(Cl)N(CC(=O)NCC2=C(F)C=CC=C2)C1=O,DB07550
0.021469038,CCNC1=NC(Cl)=NC(NC(C)(CC)C#N)=N1,DB07551
0.021469038,CCNC1=NC(Cl)=NC(NC(C)(CC)C#N)=N1,DB07552
0.021469038,CCNC1=NC(Cl)=NC(NC(C)(CC)C#N)=N1,DB07551
0.021469038,CCNC1=NC(Cl)=NC(NC(C)(CC)C#N)=N1,DB07552
0.35191482,FC(F)(F)C(=O)CCCCCCC(=O)NC1=CC=CC=C1,DB07553
0.0059683486,[H][C@](OCC[As+](C)(C)C)(C1=CC=CC=C1[N+](O)=O)C(F)(F)F,DB07555
0.00706217,COC1=CC=C(C=C1)S(=O)(=O)N(CC1=CC=CN=C1)[C@H](C(C)C)C(=O)NO,DB07556
0.006676817,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])CC(=O)CC[C@]12C,DB07557
0.0037761615,[H]C(=O)[C@H](CCCC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,DB07558
0.9282178,C\\C(O)=C(/C#N)C(=O)NC1=CC(Cl)=C(C=C1)C1=CC=CC=C1Cl,DB07559
0.011923519,[H][C@](NC(=O)C1CCCCC1)(C(C)C)C(=O)NC1=CC=NC=C1,DB07560
0.75415635,CCOC1=CC(=CC=C1)C1=CC=C(NC(=O)C(\\C#N)=C(\\C)O)C=C1,DB07561
0.991268,CN(C)C1=CC=C(NC2=NC(=CC=N2)C2=C(C)N=C(C)S2)C=C1,DB07562
0.82521755,CN1CCN(CC1)C1=CC=C(CC2=CC3=CN=C(CN)N=C3N2C2CCCCC2)C=C1,DB07563
0.041923348,NC1=NC2=C(C=C3N=C(NCCN4CCOCC4)NC3=C2)C(=O)N1,DB07564
0.0062458655,O[C@@H]([C@@H](COC(=O)CCC(O)=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O,DB07565
0.6653534,[H][C@@](NS(=O)(=O)C1=CC=CC2=NSN=C12)(C(=O)NC1=CC=NC=C1)C1=CC=CC=C1,DB07568
0.00842192,[H][C@@](CCSC)(NC(=O)[C@]1([H])CC[C@]([H])(C)CC1)C(=O)NC1=CC=NC=C1,DB07569
0.3375904,OC(=O)C1=CC=C2C(=C1)N(CC(=O)N1CCOCC1)C(=C2C1CCCCC1)C1=CC=CC=C1,DB07570
0.005108189,[H][C@@](C)(O)[C@]([H])(CC1=CC=C(O)C=C1)NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=CC=C1,DB07571
0.068548895,CC1=CC=C(C=C1)S(=O)(=O)NCCCOC(=O)NC1=CC=NC=C1,DB07572
0.010556917,[H][C@@](O)(COC1=C(C)C=CC(C)=C1)CN1CCOCC1,DB07573
0.0056933817,[H][C@@]1(CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12)NC(=O)CS,DB07574
0.013393902,[H][C@](N)(CC1=CC=CC=C1)C(O)[C@@]([H])(N)CC1=CC=CC=C1,DB07575
0.97440886,CCC1=C(C(N)=NC(N)=N1)C1=CC=CC=C1,DB07577
0.077736594,CC1=NC2=C(C=CN=C2)N1C1=CC=C(CN2C(=O)SC3=CC=CC=C23)C=C1,DB07578
0.012093115,CC1(OCC(CO1)OC(=O)NCCNC(=O)OC1COC(C)(OC1)C(O)=O)C(O)=O,DB07579
0.009389791,[H][C@@]1(CO[C@](C)(OC1)C(O)=O)OC(=O)N1CCN(CC1)C(=O)O[C@@]1([H])CO[C@](C)(OC1)C(O)=O,DB07580
0.00433064,[H][C@](N)(CC1CCCCC1)[C@@]([H])(O)C[C@@]([H])(C(C)C)C(O)=O,DB07581
0.004122801,[H][C@](NC(=O)NC1CCCC1)(C(C)C)C(=O)N1CC[C@]([H])(NC(=O)C2CC2)[C@@]1([H])C1(CCC1)C=O,DB07582
0.007354423,[H][C@@]1(CNS(=O)(=O)C2=CC=CC3=CN=CC=C23)C[C@]([H])(CN1)OCC1=CC=C(Cl)C=C1,DB07583
0.8527791,CC1=NN=C(N1)C1=CC=CC=C1NC1=NC=NC2=C1C=CN2,DB07584
0.5895278,ClC1=CNC2=C1C(=NC=N2)N1CCC2=C(C1)N=CN2,DB07585
0.80337167,CN(C)C(=O)C1=CC(=CC(NC(=O)C2=CC=C(C)C=C2)=C1)C1=CC=C(C=C1)C(=O)NO,DB07586
0.0059934827,[H][C@@](CS(=O)(=O)C[C@]1([H])CCC(=O)N1)(N[C@@]([H])(C1=CC=C(F)C=C1)C(F)(F)F)C(=O)NC1(CC1)C#N,DB07587
0.9786081,OC(=O)C1=C(C2=CNC3=CC=CC=C23)C(=C(N1)C(O)=O)C1=CNC2=C1C=CC=C2,DB07588
0.007870341,[H][C@@](CS(=O)(=O)CC1=CC=CC=C1)(N[C@@]([H])(C1=CC=C(O)C=C1)C(F)(F)F)C(=O)NC1(CN)CC1,DB07589
0.03375525,[H][C@](N)(CSCCC(=O)C1=CC=C(Cl)C(Cl)=C1)C(O)=O,DB07590
0.024471259,O=C(NC1CCCC1)C(=O)NC1=NC=CS1,DB07591
0.0046939594,[H][C@@](CCCC)(NC(=O)O[C@]([H])(CC1=CC=CC=C1)C(C)C)C=O,DB07592
0.0063391775,[H][C@@](CCCC)(NC(=O)OC1(CC2=CC=CC=C2)CCCC1)C=O,DB07593
0.021643354,CCC1=C(O)C=C(O)C(=C1)C1=C(C(C)=NN1)C1=CC2=C(OCCO2)C=C1,DB07594
0.9923403,BrC1=CC=CC(=C1)C1=NC2=[N+](NC=C2)C(NCC2=CC=NC=C2)=C1,DB07595
0.007768049,[H][C@]1(CC#N)CC[C@@]2([H])[C@]3([H])CCC4=CC(OS(N)(=O)=O)=C(OC)C=C4[C@@]3([H])CC[C@]12C,DB07596
0.12167797,[H][C@]1(N)CCC2=CC=CC=C2[C@@]1([H])O,DB07597
0.2740375,[H][C@@]12CCCN1C(=O)C1=C(O2)C=C2OCCOC2=C1,DB07598
0.047670055,CO\\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1,DB07599
0.4965772,OC1=CC(O)=C(Cl)C=C1C1=NOC2=C1C=C(NCCN1CCOCC1)C=C2,DB07601
0.9897295,[H][C@](N)(CSCCC(=O)NC1=CC2=C(C=C1)N=CN=C2NC1=CC=CC=C1)C(O)=O,DB07602
0.008933466,[H][C@@](CCS)(NC(=O)CCCCC)C(O)=O,DB07603
0.02028262,[H][C@@]12CC3=C4C(NC=C4[C@]1([H])[C@]1([H])N(C(O)=C(C(C)=O)C1=O)C2(C)C)=CC=C3,DB07604
0.054111667,[O-][N+]1=CC=CC2=C1C=C(S2)C(=O)N1CCN(CC1)S(=O)(=O)C1=CC2=CC(Cl)=CC=C2N1,DB07605
0.9943604,CCC1=NN(C2=C1C(=O)NC(CC1=CC(O)=C(O)C=C1)=N2)C1=C(Cl)C=C(Cl)C=C1Cl,DB07606
0.017813114,C[S@@](=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC(I)=CC=C1)C1=CC=NC=C1,DB07607
0.0858244,[H][C@@](CCN)(C(=O)NC1=CC=C2NN=C(NC(=O)C3=CC=CC=C3)C2=C1)C1=CC(Cl)=CC=C1,DB07608
0.20440534,CN(C)CC1=CC=C(O1)C1=CC=CN=C1,DB07609
0.98281246,OC1=C(O)C2=CC=CC=C2C=C1,DB07610
0.017859342,CCCCCCCCCCS,DB07611
0.99343586,CC(C)(C)NC1=NC(=NC2=C1C=C(C=C2)C1=CC=CC(N)=C1)C(F)(F)F,DB07612
0.018195758,N1C=CC(=N1)C1=CC(=NO1)C1=CC=CC=C1,DB07613
0.016864834,N1C=CC(=N1)C1=CN=C(S1)C1=CC=CC=C1,DB07614
0.71788,COC1=CC=C(\\C=C\\C(=O)NC2=CC=CC=C2C(O)=O)C=C1OC,DB07615
0.23214407,CNCC1=CC=C(O1)C1=CC=CN=C1,DB07617
0.9899713,NCC1CCN(CC(=O)NC2=CC=CC3=C2C(=O)C2=C(NN=C32)C2CCCCC2)CC1,DB07618
0.029009098,[H][C@@]1(CC[C@@]([H])(CC1)C1=CC=CN=C1)N(C1CC1)C(=O)C1=CC=C(C=C1)[C@](C)(O)C(F)(F)F,DB07619
0.15926805,NCC1=CC=C(O1)C1=CC=CN=C1,DB07621
0.97887963,CN1CCN(CC1)NC(=O)NC1=CC=CC2=C1C(=O)C1=C(NN=C21)C1=C(C)N=C(C)S1,DB07622
0.90637994,S(SC1=CC=NC=C1)C1=CC=NC=C1,DB07623
0.008147038,[H][C@@]1(C)CN(CC2(CC2)C(N)=O)CCN1S(=O)(=O)C1=CC=C(C=C1)[C@](C)(O)C(F)(F)F,DB07624
0.019815667,CCOC1=CC=C(OCC)C(NC(=O)C2=CC(C)=C(OCCN)C(C)=C2)=C1,DB07625
0.007576313,CCOC1=C(NC(=O)C2=CC(C)=C(OCCN)C(C)=C2)C=C(C=C1Cl)N1CCCCC1,DB07626
0.0049156323,[H][C@@](CC(C)C)(NC(=S)NC1=CC=CC=C1)C(=O)N[C@]1([H])CO[C@]([H])(O)C1,DB07627
0.012719217,CN1C2=C(SC(C)=C2)C2=C1C(=O)N(CC1=CC=CC=C1F)N=C2,DB07628
0.006378358,[H][C@@]1(CCCC[C@@]1([H])NC(=O)C1=NC2=C(CN(C)CC2)S1)NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2,DB07629
0.006378358,[H][C@]1(CCCC[C@@]1([H])NC(=O)C1=NC2=C(CN(C)CC2)S1)NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2,DB07630
0.012206896,CCCCCCCCCCCC[N+](C)(C)CC([O-])=O,DB07631
0.006259317,NS(=O)(=O)C1=NN=C(S1)C1=CC=CC=C1Cl,DB07632
0.007623811,[H][C@@]1(O)C[C@@]([H])(O[C@]2([H])O[C@@]([H])(C)[C@@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(OCCCCCCCC)O[C@]1([H])CO,DB07633
0.24902014,CC1=CC=CC(C)=C1OCC(O)=O,DB07634
0.9862721,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1,DB07635
0.08085175,CCCCCCCC1=C(O)C2=C(SC=N2)C(=O)C1=O,DB07636
0.13830295,[H][C@](N)(CC1=CC(Br)=C(O)C(Br)=C1)C(O)=O,DB07637
0.016831787,[H][C@@]12CC(F)(F)C[C@]1([H])[C@@]([H])(OC1=C2C=C(O)C=C1)C1=CC=C(O)C=C1,DB07638
0.004751719,CCOC(=O)C(CC1=CC2=C(C=C1)C=CC(=C2)C(N)N)C1=CC=C(OC2CCNC2)C=C1,DB07639
0.28740254,CCCCCCCCCCP(C)(C)=O,DB07641
0.9047591,NC1=NC2=CC=CC(OCC3CCN(CC4=CC=CC=C4F)CC3)=C2C(N)=N1,DB07642
0.47624776,NC1=NC2=C(C(N)=N1)C(OCC1CCN(CC3=C(Cl)C(Cl)=CC=C3)CC1)=CC=C2,DB07643
0.9854697,[H][C@@](C)(OC1=C2C(N)=NC(N)=NC2=CC=C1)C1=CC(Cl)=CC=C1,DB07644
0.76810956,OC(=O)CCCCCCCCC(O)=O,DB07645
0.0081132315,CCCCCCCCCCC[N+](C)(C)[O-],DB07646
0.97914827,[H][C@](C)(O)CNC1=C2C(NC(=C2C2=CC=CC=C2)C2=CC=CC=C2)=NC=N1,DB07647
0.9815701,[H][C@](O)(CO)CNC1=C2C(NC(=C2C2=CC=CC=C2)C2=CC=CC=C2)=NC=N1,DB07648
0.11361572,[H][C@]1(O)CN(CC2=CNC3=C2N=CN=C3N)C[C@]1([H])CSCC1=CC=CC=C1,DB07649
0.037179306,CCCCCCCCCCOC=O,DB07650
0.9681405,[H][C@@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(C)=O)C(N)=O,DB07651
0.79809093,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)C1=CC(C)=C(F)C=C1F,DB07652
0.9780887,OC(=O)CNC1=NC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1,DB07653
0.9897573,CN(CCO)C1=NC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1,DB07654
0.99486816,OCCNC1=NC=NC2=C1C(=C(N2)C1=CC=CC=C1)C1=CC=CC=C1,DB07655
0.937677,[H][C@@](CCCC)(CO[P@](O)(=O)OCCO)NC(=O)CCCCCCCCCCC,DB07657
0.17414735,CC(=O)N[C@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)B(O)O,DB07658
0.17414889,[H][C@@](CCCCCN)(NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(CC1=CC=CC=C1)NC(C)=O)B(O)O,DB07659
0.17977153,[H][C@@](CCCN)(NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(CC1=CC=CC=C1)NC(C)=O)B(O)O,DB07660
0.9686932,OC1=CC=C2C(O)=CC=CC2=C1,DB07661
0.9983695,BrC1=CC(NC2=C3C=C(NC(=O)C=C)C=CC3=NC=N2)=CC=C1,DB07662
0.8439007,[H][C@](CC1=CC=C(O)C=C1)(N1C(=O)C2=C(C=C(C=C2)C(O)=O)C1=O)C(O)=O,DB07663
0.25205636,NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=S)NC1=C(F)C=CC=C1F,DB07664
0.13506554,[H]N([H])C(=NOCCN([H])C(=O)CC1=C(C=CC(N([H])CC(F)(F)C2=CC=CC=N2)=C1F)C#N)N([H])[H],DB07665
0.8833812,[H][C@]1(N)CN(C[C@]1([H])C1=CC(F)=C(F)C=C1F)C1=CC(=NC=N1)C1=CC(=CC=C1)S(C)(=O)=O,DB07666
0.33771524,CC1=CC(=CC(C)=C1O)\\N=N\\C1=CC=CC=C1C(O)=O,DB07667
0.52854997,CCN(CC)C1=CC(O)=C(\\C=C(/C)C(O)=O)C=C1,DB07668
0.4709103,CC1=C(C)C(=O)C2=CC=CC=C2C1=O,DB07669
0.020682365,CN(C1=CC=NN1C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C)C=C1,DB07670
0.00818237,CCCCCC(C)C1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O,DB07671
0.02639496,[H][C@@]1(CC[N@@+](C)([O-])CC1)[Si](C)(C)C1=CC=CC=C1,DB07672
0.9370358,C[C@@H](CC1=CC=CC=C1)C(O)=O,DB07673
0.9914375,CCOP(O)(=S)OCC,DB07674
0.90871674,OC[C@@H](O)CCONC1=C(NC2=CC=CC=C12)C1=C2C=CC=CC2=NC1=O,DB07676
0.024250995,CC1=NC2=C(CSCC2)C(=O)N1,DB07677
0.0135181835,[H][C@]1(CC2=CC=C(OCCCCC(=O)N[C@@]([H])(C(C)C)C(=O)N1)C=C2)C(O)=O,DB07679
0.9546158,[H][C@@](C(=O)NC1=CC=C2C=CC=CC2=C1)(C1=CSC2=C1C=C(Cl)C=C2)P(O)(O)=O,DB07680
0.014082304,CCCCCCCCCCCCS([O-])(=O)=O,DB07681
0.005083207,[H][C@](NS(=O)(=O)C1=CC2=C(C=C1)C1=CC=CC=C1S2)(C(C)C)C(O)=O,DB07683
0.3972943,CN(C)C1=C2C=CC(=CC2=CC=C1)S(O)(=O)=O,DB07684
0.97912234,NS(=O)(=O)C1=CC=C(NC2=CC(OCC3CCCCC3)=NC3=NC=NN23)C=C1,DB07685
0.9858031,NS(=O)(=O)C1=CC=C(NC2=CC(NC3CCCCC3)=NC3=NC=NN23)C=C1,DB07686
0.9910322,[H][C@]1(N)CC[C@@]([H])(CC1)NC1=NC2=NC=NN2C(NC2=CC=C(C=C2)S(N)(=O)=O)=C1,DB07687
0.98333424,NS(=O)(=O)C1=CC=C(NC2=CC(OC3CCCCC3)=NC3=NC=NN23)C=C1,DB07688
0.96100026,COC(=O)C1CCN(CC1)C(=O)C1=CC=C(NCC2=NC3=C(N=C2)N=C(N)N=C3N)C=C1,DB07689
0.47116253,OC(=O)C1=C(NC(=O)C2=CC=CC(=C2)S(=O)(=O)N2CCC3=CC=CC=C3C2)C=CC=C1,DB07691
0.0066377227,FC1=CC=CC(F)=C1S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,DB07692
0.0045902496,[H][C@@](CC(=O)OC)(NC(=O)OC(C)(C)C)C(C)=O,DB07696
0.00524465,COC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,DB07697
0.9921331,NC1=CC=CC(=C1)C1=C2N=C(NC3=CC=CC(Cl)=C3)C=CN2N=C1,DB07698
0.008411088,[H][C@@]1(CC2CCN(CC3=CC=CC=C3)CC2)CC2=CC(OC)=C(OC)C=C2C1=O,DB07701
0.027683834,[H][C@@]12C[C@@H](O)[C@@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,DB07702
0.05170413,[H][C@@]1(C)C[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)O[C@]([H])(CC)[C@]([H])(C)\\C=C\\C1=O,DB07703
0.9562859,COC1=CC=C(CCC2=C3N=CNC3=CC3=C2N=C(N)NC3=O)C=C1,DB07704
0.04361965,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=C(C=C(O)C(O)=C4)[C@@]3([H])CC[C@]12C,DB07706
0.020738233,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])[C@@]([H])(COC)C[C@]12C,DB07707
0.92351943,OC1=CC=C(C=C1)N1N=C2C=CC(O)=CC2=C1Cl,DB07708
0.0055363565,[H][C@](N)(CC1=CC=CC=C1)C(=O)NCCOCCOCCNC(=O)C1=CC=C(C=C1)S(N)(=O)=O,DB07710
0.1653424,[H][C@@](C)(O)[C@@]([H])(CCCCCC)N1C=NC2=C(N)N=CN=C12,DB07711
0.97259694,CCC1=C2C=C(O)C=CC2=NN1C1=CC=C(O)C=C1,DB07712
0.4032282,COC1=CC=C(C=C1)C1=CC=C(C=C1)S(=O)(=O)N[C@H](C(C)C)P(O)(O)=O,DB07713
0.6435063,CC1=C(CCCCCC(O)=O)C(=O)C2=CC=CC=C2C1=O,DB07714
0.94633406,CC1=CC(O)=C2C(=O)C3=C(C=C(O)C=C3O)C(=O)C2=C1,DB07715
0.057512313,[H][C@@]12C[C@]3([H])O[C@]4([H])C\\C=C/[C@]([H])(O)[C@@]([H])(CO)O[C@@]4([H])C=C[C@@]3([H])O[C@@]1([H])[C@]([H])(O)[C@@]1([H])OCC=CC[C@]1([H])O2,DB07716
0.9868751,OC(=O)C(=O)CC1=CC=C(O)C=C1,DB07718
0.006259412,[H]N(C)C(=O)[C@H]1CC2=C(CN1C(=O)OC(C)(C)C)C=C(C=C2)N([H])S(O)(=O)=O,DB07719
0.11676512,[H][C@@]12CC[C@@]([H])(N1)[C@]([H])(C2)C1=CC=C(Cl)N=C1,DB07720
0.95824903,CCOP(=O)(OCC)OC1=CC=C(OC)C=C1,DB07721
0.123204514,OCCCOC1=CC=C(C=C1)[N+]([O-])=O,DB07722
0.9836247,COC1=CC=C2NC=C(CCC(O)=O)C2=C1,DB07723
0.9481025,COC1=CC=C(C=C1)S(=O)(=O)N1C=C(CCC(O)=O)C2=CC(OC)=CC=C12,DB07724
0.49587744,CC(C)(C)C1=C(O)C=CC(O)=C1,DB07726
0.8030884,FC1=C(C=CC=C1)C1=CC(=CC=N1)C1=CC2=C(CCNC2=O)N1,DB07728
0.8086125,FC1=CC(=CC=C1)C(=O)NC1=CC=CC(=C1)C1=NN=NN1,DB07729
0.955571,OC1=CC(=CC=C1)C1=CC(=O)NS1(=O)=O,DB07730
0.9729135,NC1=C(\\N=N\\C2=CC=C(O)C=C2)C(N)=NN1,DB07731
0.9780036,OP(O)(=O)OCCNS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,DB07732
0.006549666,CN1N=C(C2=C1SC(=C2)C(=O)NCCS)C(F)(F)F,DB07733
0.006177839,SCCCC(=O)NC1CCN(CC2=CC=CC=C2)CC1,DB07734
0.003915904,COC1=CC=CC(OC)=C1CN1CCC(CC1)NC(=O)CCCS,DB07735
0.005200714,[H][C@]1(CN(CC2=CC=C(F)C=C2)CCN1)C(=O)NCCS,DB07736
0.005200682,[H][C@]1(CN(CC2=CC=C(F)C=C2)CCN1)C(=O)NCCCS,DB07737
0.002157191,COC1=C(OC)C(CN2CCC(CC2)NC(=O)CCCS)=CC(Br)=C1,DB07738
0.0044035735,[H][C@]1(CF)CC2=CC=C(C=C2CN1)S(=O)(=O)N1CCSCC1,DB07739
